DATE,VXVCLS,VXNCLS,VXDCLS
2001-04-27,.,61.54,23.66
2001-04-30,.,61.13,23.99
2001-05-01,.,58.87,23.26
2001-05-02,.,57.16,23.11
2001-05-03,.,60.92,23.93
2001-05-04,.,58.18,22.74
2001-05-07,.,57.45,23.28
2001-05-08,.,56.85,22.59
2001-05-09,.,57.18,22.39
2001-05-10,.,57.96,22.00
2001-05-11,.,57.09,22.21
2001-05-14,.,59.67,22.51
2001-05-15,.,57.28,21.69
2001-05-16,.,53.68,20.74
2001-05-17,.,51.93,20.95
2001-05-18,.,47.06,19.47
2001-05-21,.,47.63,19.68
2001-05-22,.,46.28,19.61
2001-05-23,.,47.78,20.65
2001-05-24,.,46.51,19.39
2001-05-25,.,46.52,19.49
2001-05-28,.,.,.
2001-05-29,.,49.87,20.35
2001-05-30,.,52.70,21.03
2001-05-31,.,52.53,21.12
2001-06-01,.,49.94,20.13
2001-06-04,.,51.43,19.93
2001-06-05,.,48.76,18.65
2001-06-06,.,48.32,18.94
2001-06-07,.,46.66,18.84
2001-06-08,.,47.12,18.55
2001-06-11,.,48.52,18.20
2001-06-12,.,48.24,18.32
2001-06-13,.,51.08,19.16
2001-06-14,.,52.90,21.29
2001-06-15,.,53.02,21.45
2001-06-18,.,51.15,21.54
2001-06-19,.,49.98,20.82
2001-06-20,.,48.48,20.60
2001-06-21,.,46.63,18.46
2001-06-22,.,45.86,18.96
2001-06-25,.,48.13,20.01
2001-06-26,.,46.51,20.07
2001-06-27,.,45.47,19.96
2001-06-28,.,42.77,18.98
2001-06-29,.,40.15,18.21
2001-07-02,.,40.30,18.10
2001-07-03,.,41.68,18.20
2001-07-04,.,.,.
2001-07-05,.,44.15,19.22
2001-07-06,.,45.65,20.84
2001-07-09,.,46.08,20.60
2001-07-10,.,50.04,21.95
2001-07-11,.,50.61,21.86
2001-07-12,.,47.50,20.54
2001-07-13,.,47.06,19.19
2001-07-16,.,48.86,19.94
2001-07-17,.,49.63,20.75
2001-07-18,.,50.67,21.51
2001-07-19,.,48.83,20.99
2001-07-20,.,48.10,21.33
2001-07-23,.,49.98,22.18
2001-07-24,.,52.36,23.28
2001-07-25,.,50.39,22.58
2001-07-26,.,48.00,22.02
2001-07-27,.,47.27,21.87
2001-07-30,.,47.98,22.26
2001-07-31,.,46.35,21.20
2001-08-01,.,45.54,20.69
2001-08-02,.,45.36,20.30
2001-08-03,.,45.50,20.25
2001-08-06,.,47.31,21.83
2001-08-07,.,47.35,20.88
2001-08-08,.,46.72,22.07
2001-08-09,.,46.90,21.34
2001-08-10,.,47.12,20.94
2001-08-13,.,48.19,21.64
2001-08-14,.,48.40,21.60
2001-08-15,.,48.19,21.67
2001-08-16,.,49.13,22.11
2001-08-17,.,50.34,24.23
2001-08-20,.,50.70,22.84
2001-08-21,.,51.22,23.25
2001-08-22,.,49.69,22.42
2001-08-23,.,47.97,22.50
2001-08-24,.,45.76,20.25
2001-08-27,.,46.01,20.86
2001-08-28,.,46.78,21.48
2001-08-29,.,47.12,22.41
2001-08-30,.,49.43,23.95
2001-08-31,.,49.77,24.38
2001-09-03,.,.,.
2001-09-04,.,52.75,24.81
2001-09-05,.,52.90,25.25
2001-09-06,.,55.43,26.97
2001-09-07,.,56.97,28.26
2001-09-10,.,57.41,28.36
2001-09-11,.,.,.
2001-09-12,.,.,.
2001-09-13,.,.,.
2001-09-14,.,.,.
2001-09-17,.,67.99,33.38
2001-09-18,.,66.22,34.99
2001-09-19,.,67.64,37.58
2001-09-20,.,71.72,39.52
2001-09-21,.,68.83,39.86
2001-09-24,.,61.40,34.96
2001-09-25,.,59.07,33.85
2001-09-26,.,57.55,33.58
2001-09-27,.,56.99,32.88
2001-09-28,.,55.89,31.37
2001-10-01,.,56.52,31.41
2001-10-02,.,55.67,30.14
2001-10-03,.,54.99,29.86
2001-10-04,.,54.82,30.00
2001-10-05,.,55.69,31.24
2001-10-08,.,58.48,32.65
2001-10-09,.,58.55,32.73
2001-10-10,.,58.96,30.05
2001-10-11,.,55.22,29.93
2001-10-12,.,58.83,32.33
2001-10-15,.,61.31,33.62
2001-10-16,.,58.51,31.54
2001-10-17,.,60.82,33.46
2001-10-18,.,63.06,33.51
2001-10-19,.,61.95,32.69
2001-10-22,.,61.13,31.06
2001-10-23,.,59.26,30.47
2001-10-24,.,57.48,30.12
2001-10-25,.,53.37,28.69
2001-10-26,.,53.43,28.03
2001-10-29,.,57.65,31.08
2001-10-30,.,60.09,32.14
2001-10-31,.,58.93,33.00
2001-11-01,.,57.53,31.51
2001-11-02,.,58.13,30.55
2001-11-05,.,58.65,30.21
2001-11-06,.,57.81,28.86
2001-11-07,.,57.79,28.77
2001-11-08,.,58.42,28.22
2001-11-09,.,58.20,27.94
2001-11-12,.,60.74,29.56
2001-11-13,.,57.43,27.48
2001-11-14,.,57.83,27.32
2001-11-15,.,57.78,25.29
2001-11-16,.,55.09,24.40
2001-11-19,.,51.88,23.55
2001-11-20,.,52.08,23.67
2001-11-21,.,52.05,23.22
2001-11-22,.,.,.
2001-11-23,.,50.09,22.68
2001-11-26,.,48.78,23.61
2001-11-27,.,49.34,24.12
2001-11-28,.,51.17,25.25
2001-11-29,.,48.69,24.13
2001-11-30,.,47.54,23.92
2001-12-03,.,49.22,24.81
2001-12-04,.,47.20,23.19
2001-12-05,.,46.10,22.55
2001-12-06,.,46.95,23.23
2001-12-07,.,47.66,23.25
2001-12-10,.,48.22,23.85
2001-12-11,.,47.49,23.51
2001-12-12,.,44.65,23.62
2001-12-13,.,47.83,24.84
2001-12-14,.,48.35,23.98
2001-12-17,.,47.37,23.26
2001-12-18,.,45.23,22.55
2001-12-19,.,45.59,21.52
2001-12-20,.,48.11,23.04
2001-12-21,.,45.74,22.51
2001-12-24,.,45.57,22.33
2001-12-25,.,.,.
2001-12-26,.,44.78,21.68
2001-12-27,.,43.20,21.83
2001-12-28,.,41.89,21.85
2001-12-31,.,44.45,23.10
2002-01-01,.,.,.
2002-01-02,.,44.38,20.62
2002-01-03,.,43.04,19.29
2002-01-04,.,42.39,18.41
2002-01-07,.,44.60,19.54
2002-01-08,.,44.01,19.89
2002-01-09,.,44.44,21.20
2002-01-10,.,44.21,21.86
2002-01-11,.,43.77,22.29
2002-01-14,.,45.45,23.34
2002-01-15,.,43.80,22.54
2002-01-16,.,44.89,23.87
2002-01-17,.,42.57,22.54
2002-01-18,.,43.87,22.06
2002-01-21,.,.,.
2002-01-22,.,46.13,23.06
2002-01-23,.,43.78,22.28
2002-01-24,.,42.92,21.27
2002-01-25,.,40.93,20.67
2002-01-28,.,40.34,21.06
2002-01-29,.,41.92,23.63
2002-01-30,.,40.73,22.96
2002-01-31,.,38.11,21.55
2002-02-01,.,38.59,21.39
2002-02-04,.,41.78,23.38
2002-02-05,.,42.36,24.47
2002-02-06,.,44.48,24.90
2002-02-07,.,45.94,24.34
2002-02-08,.,43.99,22.88
2002-02-11,.,42.59,22.31
2002-02-12,.,41.35,21.84
2002-02-13,.,40.01,20.81
2002-02-14,.,38.41,21.50
2002-02-15,.,39.98,21.64
2002-02-18,.,.,.
2002-02-19,.,42.57,23.44
2002-02-20,.,41.98,21.67
2002-02-21,.,43.56,22.52
2002-02-22,.,43.07,22.56
2002-02-25,.,41.14,22.00
2002-02-26,.,41.28,22.06
2002-02-27,.,41.61,21.65
2002-02-28,.,41.67,21.67
2002-03-01,.,37.86,20.03
2002-03-04,.,38.25,19.86
2002-03-05,.,39.15,20.53
2002-03-06,.,38.95,19.51
2002-03-07,.,39.42,19.97
2002-03-08,.,37.98,19.75
2002-03-11,.,38.47,19.73
2002-03-12,.,39.16,19.74
2002-03-13,.,39.42,20.03
2002-03-14,.,37.86,19.63
2002-03-15,.,36.19,18.82
2002-03-18,.,35.13,18.91
2002-03-19,.,34.73,18.05
2002-03-20,.,34.40,18.59
2002-03-21,.,32.86,18.42
2002-03-22,.,33.21,18.09
2002-03-25,.,35.29,18.52
2002-03-26,.,34.22,18.19
2002-03-27,.,33.26,17.64
2002-03-28,.,32.46,17.87
2002-03-29,.,.,.
2002-04-01,.,33.26,18.92
2002-04-02,.,35.47,18.95
2002-04-03,.,36.64,19.58
2002-04-04,.,35.84,19.57
2002-04-05,.,36.05,19.21
2002-04-08,.,36.30,19.80
2002-04-09,.,37.43,19.23
2002-04-10,.,37.22,17.87
2002-04-11,.,38.23,19.22
2002-04-12,.,37.38,19.42
2002-04-15,.,37.85,19.71
2002-04-16,.,35.22,17.78
2002-04-17,.,34.97,18.45
2002-04-18,.,35.10,19.57
2002-04-19,.,34.30,17.53
2002-04-22,.,35.77,19.34
2002-04-23,.,36.08,19.31
2002-04-24,.,36.53,19.77
2002-04-25,.,36.54,19.78
2002-04-26,.,38.19,21.14
2002-04-29,.,41.86,22.45
2002-04-30,.,39.79,21.01
2002-05-01,.,40.47,19.65
2002-05-02,.,40.80,19.73
2002-05-03,.,42.44,20.04
2002-05-06,.,45.69,20.96
2002-05-07,.,46.96,21.63
2002-05-08,.,43.78,19.87
2002-05-09,.,45.13,20.27
2002-05-10,.,47.12,20.94
2002-05-13,.,46.64,19.77
2002-05-14,.,44.58,18.12
2002-05-15,.,44.01,17.25
2002-05-16,.,43.34,17.57
2002-05-17,.,41.54,16.80
2002-05-20,.,42.48,17.99
2002-05-21,.,43.49,18.50
2002-05-22,.,42.76,19.41
2002-05-23,.,41.69,17.71
2002-05-24,.,41.62,18.30
2002-05-27,.,.,.
2002-05-28,.,43.06,19.70
2002-05-29,.,43.40,20.02
2002-05-30,.,42.44,20.34
2002-05-31,.,42.94,19.93
2002-06-03,.,45.03,22.04
2002-06-04,.,45.50,23.05
2002-06-05,.,44.60,21.96
2002-06-06,.,46.04,23.59
2002-06-07,.,47.36,23.01
2002-06-10,.,48.19,22.81
2002-06-11,.,48.83,23.56
2002-06-12,.,48.41,23.37
2002-06-13,.,49.53,24.16
2002-06-14,.,49.79,25.23
2002-06-17,.,49.65,23.81
2002-06-18,.,49.30,23.47
2002-06-19,.,50.00,25.35
2002-06-20,.,51.91,26.70
2002-06-21,.,52.04,26.51
2002-06-24,.,51.91,25.88
2002-06-25,.,53.33,26.35
2002-06-26,.,56.35,27.45
2002-06-27,.,55.69,25.73
2002-06-28,.,51.44,24.87
2002-07-01,.,51.76,25.52
2002-07-02,.,53.00,26.60
2002-07-03,.,52.62,27.01
2002-07-04,.,.,.
2002-07-05,.,49.71,25.53
2002-07-08,.,52.42,27.07
2002-07-09,.,54.85,27.94
2002-07-10,.,56.75,30.27
2002-07-11,.,59.14,29.71
2002-07-12,.,56.96,28.46
2002-07-15,.,60.66,29.71
2002-07-16,.,59.77,34.21
2002-07-17,.,56.83,32.68
2002-07-18,.,55.68,32.31
2002-07-19,.,53.62,33.08
2002-07-22,.,56.27,35.00
2002-07-23,.,57.78,41.81
2002-07-24,.,57.29,39.50
2002-07-25,.,60.28,39.45
2002-07-26,.,59.35,36.28
2002-07-29,.,51.75,31.65
2002-07-30,.,50.04,31.88
2002-07-31,.,50.82,31.69
2002-08-01,.,52.45,34.72
2002-08-02,.,56.04,40.12
2002-08-05,.,58.59,41.85
2002-08-06,.,56.70,40.36
2002-08-07,.,60.07,38.44
2002-08-08,.,53.77,36.04
2002-08-09,.,51.95,35.13
2002-08-12,.,53.23,38.69
2002-08-13,.,53.11,37.21
2002-08-14,.,48.27,34.39
2002-08-15,.,46.11,33.18
2002-08-16,.,45.01,30.06
2002-08-19,.,42.08,29.44
2002-08-20,.,43.18,30.08
2002-08-21,.,42.40,29.73
2002-08-22,.,41.91,28.49
2002-08-23,.,42.20,29.22
2002-08-26,.,44.71,30.71
2002-08-27,.,46.60,30.80
2002-08-28,.,49.91,32.48
2002-08-29,.,49.97,33.76
2002-08-30,.,50.32,33.37
2002-09-02,.,.,.
2002-09-03,.,54.18,38.65
2002-09-04,.,53.12,37.06
2002-09-05,.,54.21,37.66
2002-09-06,.,51.83,36.60
2002-09-09,.,52.18,36.69
2002-09-10,.,50.69,35.15
2002-09-11,.,50.26,34.94
2002-09-12,.,52.23,36.38
2002-09-13,.,51.13,36.63
2002-09-16,.,52.52,36.85
2002-09-17,.,54.10,37.52
2002-09-18,.,53.39,38.04
2002-09-19,.,55.76,40.57
2002-09-20,.,52.03,38.74
2002-09-23,.,53.79,39.62
2002-09-24,.,53.34,40.12
2002-09-25,.,51.12,37.78
2002-09-26,.,51.11,35.72
2002-09-27,.,50.36,36.82
2002-09-30,.,53.46,38.85
2002-10-01,.,51.43,35.12
2002-10-02,.,51.40,36.46
2002-10-03,.,51.30,37.17
2002-10-04,.,52.31,37.70
2002-10-07,.,55.19,39.74
2002-10-08,.,54.42,39.30
2002-10-09,.,54.40,39.92
2002-10-10,.,55.18,41.10
2002-10-11,.,52.88,38.43
2002-10-14,.,53.56,38.25
2002-10-15,.,50.86,36.39
2002-10-16,.,51.65,37.02
2002-10-17,.,50.00,35.50
2002-10-18,.,48.69,35.63
2002-10-21,.,47.06,33.88
2002-10-22,.,48.30,34.41
2002-10-23,.,46.98,34.77
2002-10-24,.,48.31,35.16
2002-10-25,.,44.89,31.97
2002-10-28,.,46.83,32.80
2002-10-29,.,47.62,32.82
2002-10-30,.,46.06,32.56
2002-10-31,.,46.57,31.75
2002-11-01,.,43.64,30.96
2002-11-04,.,45.52,30.85
2002-11-05,.,46.93,30.90
2002-11-06,.,45.12,31.02
2002-11-07,.,47.35,31.34
2002-11-08,.,46.10,31.10
2002-11-11,.,51.30,33.97
2002-11-12,.,50.54,33.79
2002-11-13,.,49.42,32.81
2002-11-14,.,47.47,30.70
2002-11-15,.,43.74,29.21
2002-11-18,.,43.77,28.73
2002-11-19,.,41.55,28.52
2002-11-20,.,39.49,25.27
2002-11-21,.,40.21,24.07
2002-11-22,.,41.03,23.88
2002-11-25,.,41.83,23.68
2002-11-26,.,43.80,25.33
2002-11-27,.,42.79,25.44
2002-11-28,.,.,.
2002-11-29,.,44.56,26.73
2002-12-02,.,45.55,27.02
2002-12-03,.,47.25,27.76
2002-12-04,.,47.93,28.09
2002-12-05,.,48.05,28.92
2002-12-06,.,46.37,29.27
2002-12-09,.,47.90,30.58
2002-12-10,.,47.13,29.58
2002-12-11,.,46.80,28.84
2002-12-12,.,45.93,27.90
2002-12-13,.,44.60,28.96
2002-12-16,.,44.45,27.05
2002-12-17,.,43.70,27.20
2002-12-18,.,41.99,28.21
2002-12-19,.,42.62,30.65
2002-12-20,.,41.06,27.69
2002-12-23,.,41.43,27.57
2002-12-24,.,39.69,27.30
2002-12-25,.,.,.
2002-12-26,.,40.06,27.89
2002-12-27,.,40.97,29.88
2002-12-30,.,42.74,30.09
2002-12-31,.,42.95,29.47
2003-01-01,.,.,.
2003-01-02,.,42.52,26.50
2003-01-03,.,42.02,25.84
2003-01-06,.,40.94,26.12
2003-01-07,.,40.36,25.54
2003-01-08,.,41.83,26.44
2003-01-09,.,39.46,25.02
2003-01-10,.,38.66,24.74
2003-01-13,.,38.46,25.15
2003-01-14,.,37.88,25.56
2003-01-15,.,39.50,25.45
2003-01-16,.,38.98,25.18
2003-01-17,.,36.53,25.49
2003-01-20,.,.,.
2003-01-21,.,38.57,27.54
2003-01-22,.,38.98,28.73
2003-01-23,.,38.91,26.88
2003-01-24,.,39.76,30.34
2003-01-27,.,42.99,32.68
2003-01-28,.,41.86,32.24
2003-01-29,.,39.88,31.80
2003-01-30,.,42.19,32.08
2003-01-31,.,42.67,31.26
2003-02-03,.,43.18,31.59
2003-02-04,.,44.60,33.00
2003-02-05,.,44.64,33.23
2003-02-06,.,44.16,33.96
2003-02-07,.,44.23,34.03
2003-02-10,.,44.79,34.92
2003-02-11,.,43.93,34.23
2003-02-12,.,44.07,34.91
2003-02-13,.,46.33,34.80
2003-02-14,.,44.06,33.02
2003-02-17,.,.,.
2003-02-18,.,43.40,31.94
2003-02-19,.,42.67,31.96
2003-02-20,.,42.81,32.15
2003-02-21,.,40.66,31.39
2003-02-24,.,41.29,32.40
2003-02-25,.,40.31,32.55
2003-02-26,.,41.77,32.45
2003-02-27,.,41.13,31.50
2003-02-28,.,40.26,30.31
2003-03-03,.,41.44,30.47
2003-03-04,.,40.81,31.63
2003-03-05,.,40.23,31.46
2003-03-06,.,40.68,31.55
2003-03-07,.,40.76,31.73
2003-03-10,.,42.53,33.56
2003-03-11,.,42.63,34.15
2003-03-12,.,41.78,34.83
2003-03-13,.,39.99,32.30
2003-03-14,.,40.07,31.77
2003-03-17,.,42.29,32.75
2003-03-18,.,43.03,30.91
2003-03-19,.,43.15,31.37
2003-03-20,.,42.73,31.57
2003-03-21,.,39.95,29.26
2003-03-24,.,41.27,31.48
2003-03-25,.,39.77,29.62
2003-03-26,.,38.91,28.74
2003-03-27,.,38.81,28.64
2003-03-28,.,37.97,28.47
2003-03-31,.,39.16,29.77
2003-04-01,.,38.01,28.69
2003-04-02,.,37.56,27.79
2003-04-03,.,37.63,28.15
2003-04-04,.,37.94,28.82
2003-04-07,.,37.51,28.58
2003-04-08,.,37.34,27.34
2003-04-09,.,36.96,26.72
2003-04-10,.,35.89,25.80
2003-04-11,.,34.64,24.74
2003-04-14,.,34.33,23.56
2003-04-15,.,32.65,22.87
2003-04-16,.,32.78,22.57
2003-04-17,.,31.26,21.86
2003-04-18,.,.,.
2003-04-21,.,32.22,22.20
2003-04-22,.,30.98,21.09
2003-04-23,.,30.08,20.91
2003-04-24,.,29.77,20.64
2003-04-25,.,30.04,21.06
2003-04-28,.,29.98,21.00
2003-04-29,.,29.67,20.69
2003-04-30,.,30.01,21.11
2003-05-01,.,29.18,21.33
2003-05-02,.,29.20,21.17
2003-05-05,.,29.71,21.85
2003-05-06,.,29.50,21.20
2003-05-07,.,29.41,20.99
2003-05-08,.,30.04,21.16
2003-05-09,.,29.33,19.93
2003-05-12,.,29.53,19.35
2003-05-13,.,29.54,19.51
2003-05-14,.,29.85,19.95
2003-05-15,.,28.90,19.40
2003-05-16,.,27.93,18.41
2003-05-19,.,28.08,20.19
2003-05-20,.,28.79,20.91
2003-05-21,.,27.68,20.83
2003-05-22,.,27.07,19.34
2003-05-23,.,26.45,18.98
2003-05-26,.,.,.
2003-05-27,.,27.00,19.02
2003-05-28,.,27.33,19.22
2003-05-29,.,28.22,19.77
2003-05-30,.,28.34,18.79
2003-06-02,.,31.26,19.60
2003-06-03,.,30.60,20.17
2003-06-04,.,30.20,20.20
2003-06-05,.,31.55,20.18
2003-06-06,.,32.89,20.42
2003-06-09,.,34.37,21.19
2003-06-10,.,31.16,20.45
2003-06-11,.,30.84,19.38
2003-06-12,.,30.78,19.68
2003-06-13,.,30.95,20.18
2003-06-16,.,30.73,19.03
2003-06-17,.,30.61,19.14
2003-06-18,.,29.78,19.64
2003-06-19,.,30.02,19.72
2003-06-20,.,28.45,19.00
2003-06-23,.,29.07,19.94
2003-06-24,.,29.16,20.04
2003-06-25,.,28.94,20.63
2003-06-26,.,27.66,19.56
2003-06-27,.,27.48,19.49
2003-06-30,.,28.87,19.42
2003-07-01,.,28.09,18.96
2003-07-02,.,28.60,18.96
2003-07-03,.,29.85,19.27
2003-07-04,.,.,.
2003-07-07,.,31.24,18.66
2003-07-08,.,31.07,18.91
2003-07-09,.,30.48,19.17
2003-07-10,.,30.49,18.86
2003-07-11,.,29.66,18.74
2003-07-14,.,31.08,18.94
2003-07-15,.,31.42,18.85
2003-07-16,.,30.84,19.37
2003-07-17,.,32.21,19.91
2003-07-18,.,29.95,18.59
2003-07-21,.,30.51,19.29
2003-07-22,.,29.93,18.70
2003-07-23,.,28.16,18.35
2003-07-24,.,28.25,17.92
2003-07-25,.,27.12,17.65
2003-07-28,.,28.31,18.14
2003-07-29,.,28.06,18.26
2003-07-30,.,28.42,18.37
2003-07-31,.,28.58,18.12
2003-08-01,.,29.19,19.56
2003-08-04,.,30.38,20.60
2003-08-05,.,31.85,21.33
2003-08-06,.,31.63,21.15
2003-08-07,.,31.38,20.10
2003-08-08,.,29.66,19.72
2003-08-11,.,28.12,19.86
2003-08-12,.,26.15,18.31
2003-08-13,.,26.70,18.85
2003-08-14,.,25.65,16.71
2003-08-15,.,25.05,17.65
2003-08-18,.,24.00,17.35
2003-08-19,.,24.59,17.60
2003-08-20,.,25.20,17.45
2003-08-21,.,25.62,16.79
2003-08-22,.,.,17.58
2003-08-24,.,26.27,.
2003-08-25,.,27.12,18.49
2003-08-26,.,27.64,18.31
2003-08-27,.,28.05,18.18
2003-08-28,.,27.98,17.87
2003-08-29,.,27.20,17.59
2003-09-01,.,.,.
2003-09-02,.,28.68,17.64
2003-09-03,.,29.07,18.28
2003-09-04,.,28.66,17.15
2003-09-05,.,28.29,17.21
2003-09-08,.,28.27,16.97
2003-09-09,.,28.56,17.76
2003-09-10,.,30.71,18.85
2003-09-11,.,30.14,18.24
2003-09-12,.,29.82,17.85
2003-09-15,.,30.22,17.96
2003-09-16,.,28.92,16.79
2003-09-17,.,28.54,16.95
2003-09-18,.,27.49,16.61
2003-09-19,.,26.26,16.54
2003-09-22,.,27.94,18.12
2003-09-23,.,26.98,17.97
2003-09-24,.,29.36,19.67
2003-09-25,.,30.65,20.61
2003-09-26,.,30.88,20.44
2003-09-29,.,30.66,20.21
2003-09-30,.,32.83,20.88
2003-10-01,.,31.33,19.99
2003-10-02,.,31.25,19.50
2003-10-03,.,29.20,18.73
2003-10-06,.,29.42,18.65
2003-10-07,.,29.30,18.54
2003-10-08,.,29.16,18.40
2003-10-09,.,28.84,17.93
2003-10-10,.,27.62,17.69
2003-10-13,.,26.77,17.01
2003-10-14,.,26.49,17.07
2003-10-15,.,26.77,16.37
2003-10-16,.,25.47,16.10
2003-10-17,.,25.33,16.27
2003-10-20,.,24.78,16.07
2003-10-21,.,24.35,15.58
2003-10-22,.,25.68,16.80
2003-10-23,.,26.09,16.69
2003-10-24,.,25.45,16.70
2003-10-27,.,26.12,16.97
2003-10-28,.,25.00,15.87
2003-10-29,.,24.72,15.64
2003-10-30,.,24.74,15.19
2003-10-31,.,24.89,15.03
2003-11-03,.,25.38,15.35
2003-11-04,.,25.69,15.50
2003-11-05,.,25.20,15.64
2003-11-06,.,25.35,15.63
2003-11-07,.,25.20,15.75
2003-11-10,.,26.49,16.58
2003-11-11,.,26.55,16.31
2003-11-12,.,25.55,15.48
2003-11-13,.,25.45,15.19
2003-11-14,.,26.16,15.40
2003-11-17,.,27.81,17.40
2003-11-18,.,29.65,17.72
2003-11-19,.,29.96,17.76
2003-11-20,.,30.49,18.71
2003-11-21,.,29.08,18.04
2003-11-24,.,27.07,16.15
2003-11-25,.,25.99,15.74
2003-11-26,.,25.63,15.09
2003-11-27,.,.,.
2003-11-28,.,25.63,14.74
2003-12-01,.,26.29,14.61
2003-12-02,.,26.72,15.07
2003-12-03,.,27.34,14.48
2003-12-04,.,26.81,14.83
2003-12-05,.,27.05,15.14
2003-12-08,.,27.55,15.76
2003-12-09,.,28.32,15.14
2003-12-10,.,27.84,15.32
2003-12-11,.,26.15,14.74
2003-12-12,.,25.86,14.52
2003-12-15,.,27.07,15.08
2003-12-16,.,26.15,13.95
2003-12-17,.,25.12,13.85
2003-12-18,.,24.53,13.81
2003-12-19,.,24.89,13.97
2003-12-22,.,24.75,15.71
2003-12-23,.,23.49,15.09
2003-12-24,.,23.34,15.51
2003-12-25,.,.,.
2003-12-26,.,24.01,15.35
2003-12-29,.,23.73,15.55
2003-12-30,.,23.36,15.69
2003-12-31,.,24.49,16.64
2004-01-01,.,.,.
2004-01-02,.,24.51,16.70
2004-01-05,.,23.89,15.97
2004-01-06,.,22.76,15.35
2004-01-07,.,21.91,14.89
2004-01-08,.,21.89,15.21
2004-01-09,.,23.01,16.19
2004-01-12,.,22.56,15.92
2004-01-13,.,23.05,16.79
2004-01-14,.,23.17,16.23
2004-01-15,.,22.64,14.87
2004-01-16,.,20.24,14.14
2004-01-19,.,.,.
2004-01-20,.,20.49,14.18
2004-01-21,.,20.71,13.60
2004-01-22,.,21.74,13.77
2004-01-23,.,21.27,13.96
2004-01-26,.,20.99,13.63
2004-01-27,.,23.03,14.24
2004-01-28,.,25.16,15.42
2004-01-29,.,25.20,15.86
2004-01-30,.,25.06,15.43
2004-02-02,.,25.81,15.99
2004-02-03,.,26.30,16.04
2004-02-04,.,26.65,16.32
2004-02-05,.,26.17,16.40
2004-02-06,.,24.67,14.99
2004-02-09,.,25.21,15.07
2004-02-10,.,24.50,14.58
2004-02-11,.,23.53,14.20
2004-02-12,.,23.53,14.21
2004-02-13,.,24.14,14.29
2004-02-16,.,.,.
2004-02-17,.,23.87,14.42
2004-02-18,.,23.73,14.58
2004-02-19,.,24.24,14.72
2004-02-20,.,24.12,14.85
2004-02-23,.,24.38,14.92
2004-02-24,.,24.68,14.70
2004-02-25,.,23.55,14.00
2004-02-26,.,23.10,13.81
2004-02-27,.,22.84,13.34
2004-03-01,.,22.54,13.27
2004-03-02,.,22.42,13.55
2004-03-03,.,23.09,13.68
2004-03-04,.,22.50,13.54
2004-03-05,.,22.08,13.55
2004-03-08,.,24.08,14.32
2004-03-09,.,24.70,15.35
2004-03-10,.,26.05,16.99
2004-03-11,.,26.58,19.42
2004-03-12,.,25.30,17.19
2004-03-15,.,27.13,19.94
2004-03-16,.,27.34,18.80
2004-03-17,.,24.75,16.26
2004-03-18,.,24.58,16.39
2004-03-19,.,25.99,18.07
2004-03-22,.,27.15,20.22
2004-03-23,.,26.84,19.57
2004-03-24,.,26.06,19.00
2004-03-25,.,23.70,17.09
2004-03-26,.,23.04,16.20
2004-03-29,.,23.16,15.98
2004-03-30,.,23.18,15.68
2004-03-31,.,23.76,16.13
2004-04-01,.,23.41,15.69
2004-04-02,.,21.35,14.05
2004-04-05,.,21.11,13.45
2004-04-06,.,22.23,13.69
2004-04-07,.,21.99,14.46
2004-04-08,.,21.38,14.75
2004-04-09,.,.,.
2004-04-12,.,20.37,13.92
2004-04-13,.,22.23,16.02
2004-04-14,.,21.59,14.22
2004-04-15,.,22.83,14.48
2004-04-16,.,22.55,13.73
2004-04-19,.,21.40,13.81
2004-04-20,.,23.07,14.62
2004-04-21,.,22.82,15.19
2004-04-22,.,21.35,13.03
2004-04-23,.,20.68,12.91
2004-04-26,.,21.83,13.39
2004-04-27,.,21.84,13.41
2004-04-28,.,23.92,14.86
2004-04-29,.,24.90,15.50
2004-04-30,.,25.73,15.39
2004-05-03,.,25.72,15.59
2004-05-04,.,25.14,15.19
2004-05-05,.,24.34,14.72
2004-05-06,.,25.18,15.62
2004-05-07,.,25.50,16.82
2004-05-10,.,27.91,18.40
2004-05-11,.,27.75,17.42
2004-05-12,.,27.62,17.04
2004-05-13,.,28.11,17.22
2004-05-14,.,29.04,17.31
2004-05-17,.,29.19,18.99
2004-05-18,.,27.75,17.97
2004-05-19,.,26.09,17.29
2004-05-20,.,25.54,17.45
2004-05-21,.,24.90,17.46
2004-05-24,.,24.33,17.19
2004-05-25,.,22.04,14.79
2004-05-26,.,21.63,15.14
2004-05-27,.,21.50,14.48
2004-05-28,.,21.33,14.73
2004-05-31,.,.,.
2004-06-01,.,22.57,15.26
2004-06-02,.,22.61,14.92
2004-06-03,.,23.93,15.77
2004-06-04,.,23.84,15.17
2004-06-07,.,22.65,14.02
2004-06-08,.,22.26,13.37
2004-06-09,.,22.35,13.72
2004-06-10,.,21.23,13.17
2004-06-11,.,.,.
2004-06-14,.,22.24,15.04
2004-06-15,.,20.88,13.63
2004-06-16,.,20.39,13.02
2004-06-17,.,21.33,13.79
2004-06-18,.,20.02,13.63
2004-06-21,.,19.73,14.53
2004-06-22,.,19.29,13.29
2004-06-23,.,18.98,13.27
2004-06-24,.,19.36,13.70
2004-06-25,.,18.96,14.09
2004-06-28,.,20.59,14.88
2004-06-29,.,20.15,14.34
2004-06-30,.,19.37,13.49
